location_name,date,rainfall_mm_24h,river_discharge_m3s,risk_level,label_source
"Lagos, Nigeria",2016-09-23,9.5,969.51,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-24,13.4,1063.14,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-25,8.6,1252.14,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-26,4.7,1709.02,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-27,5.7,1736.8,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-28,1.3,1388.95,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-29,2.9,1149.8,low,default_low_unconfirmed
"Lagos, Nigeria",2016-09-30,6.5,1027.02,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-01,35.5,906.82,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-02,1.7,956.19,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-03,3.4,1398.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-04,3.6,1488.36,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-05,1.3,1136.63,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-06,1.9,828.85,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-07,6.1,635.8,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-08,6.4,541.0,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-09,5.7,502.5,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-10,3.5,495.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-11,7.1,502.5,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-12,0.9,505.99,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-13,5.8,587.84,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-14,8.4,754.09,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-15,3.7,796.99,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-16,9.2,791.5,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-17,7.0,813.7,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-18,10.2,826.94,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-19,0.4,850.14,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-20,2.9,840.4,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-21,8.1,769.9,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-22,11.5,700.46,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-23,0.6,684.49,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-24,1.1,796.99,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-25,3.8,823.14,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-26,0.5,656.66,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-27,0.0,487.65,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-28,4.6,382.71,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-29,2.3,325.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-30,10.7,296.17,low,default_low_unconfirmed
"Lagos, Nigeria",2016-10-31,5.8,295.48,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-01,1.9,315.96,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-02,7.4,344.14,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-03,3.9,364.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-04,0.7,366.28,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-05,2.5,364.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-06,0.4,346.54,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-07,0.5,303.79,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-08,0.7,262.03,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-09,0.0,234.5,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-10,0.0,218.28,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-11,2.0,206.01,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-12,2.2,195.79,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-13,0.3,185.21,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-14,0.2,175.6,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-15,1.3,167.66,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-16,1.3,162.68,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-17,3.5,160.06,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-18,1.2,158.96,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-19,3.8,158.22,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-20,1.0,158.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-21,2.9,159.32,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-22,1.4,160.81,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-23,3.4,164.2,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-24,7.0,172.38,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-25,0.4,177.24,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-26,1.1,179.72,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-27,0.7,184.78,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-28,2.0,185.64,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-29,1.7,180.97,low,default_low_unconfirmed
"Lagos, Nigeria",2016-11-30,0.6,173.98,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-01,1.9,169.22,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-02,0.9,166.49,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-03,0.6,164.2,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-04,0.0,161.18,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-05,1.3,157.49,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-06,1.0,153.88,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-07,2.8,151.05,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-08,1.1,149.31,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-09,0.7,147.94,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-10,3.2,146.91,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-11,1.3,146.23,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-12,4.5,146.91,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-13,0.7,148.28,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-14,0.4,148.62,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-15,2.1,148.97,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-16,1.5,148.62,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-17,0.4,147.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-18,3.8,146.91,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-19,0.5,146.23,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-20,0.9,145.22,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-21,0.0,143.88,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-22,0.0,142.22,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-23,0.0,140.58,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-24,0.3,138.96,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-25,0.5,137.68,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-26,0.0,136.4,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-27,0.0,135.14,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-28,0.0,134.52,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-29,0.0,133.59,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-30,0.0,132.97,low,default_low_unconfirmed
"Lagos, Nigeria",2016-12-31,0.0,132.35,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-01,0.0,131.74,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-02,0.0,131.13,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-03,0.0,130.52,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-04,0.0,130.22,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-05,0.0,129.92,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-06,0.0,129.62,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-07,0.3,129.62,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-08,0.2,129.32,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-09,0.0,129.02,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-10,0.0,128.72,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-11,0.1,128.72,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-12,0.5,128.42,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-13,0.8,128.42,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-14,0.0,128.42,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-15,0.0,128.42,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-16,0.0,128.42,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-17,0.0,128.12,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-18,1.5,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-19,0.1,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-20,0.7,127.53,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-21,0.3,127.53,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-22,2.6,129.62,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-23,1.1,133.28,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-24,0.2,134.52,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-25,0.5,134.83,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-26,0.2,135.14,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-27,0.0,135.14,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-28,0.1,134.52,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-29,1.2,133.28,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-30,0.7,132.05,low,default_low_unconfirmed
"Lagos, Nigeria",2017-01-31,3.0,132.97,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-01,4.0,139.6,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-02,0.3,146.23,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-03,0.0,150.01,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-04,1.0,153.17,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-05,1.5,154.6,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-06,0.2,153.88,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-07,2.1,151.41,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-08,0.7,147.25,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-09,0.5,142.55,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-10,2.0,138.96,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-11,1.3,137.04,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-12,0.3,135.46,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-13,2.0,133.59,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-14,0.0,132.05,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-15,0.6,130.52,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-16,1.9,129.32,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-17,0.0,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-18,0.0,126.64,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-19,0.0,125.47,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-20,0.0,124.31,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-21,0.0,123.45,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-22,0.0,122.59,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-23,0.8,121.74,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-24,0.4,121.46,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-25,2.1,121.74,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-26,1.3,122.59,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-27,0.2,123.74,low,default_low_unconfirmed
"Lagos, Nigeria",2017-02-28,2.8,125.77,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-01,1.9,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-02,0.8,130.22,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-03,1.4,131.13,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-04,0.6,131.43,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-05,0.2,131.13,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-06,1.5,132.05,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-07,0.8,135.46,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-08,0.3,135.77,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-09,3.5,136.4,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-10,5.9,138.0,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-11,8.9,139.28,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-12,1.9,143.54,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-13,0.2,148.62,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-14,2.4,151.05,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-15,1.9,153.88,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-16,0.2,154.6,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-17,0.9,151.41,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-18,0.1,147.94,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-19,1.9,144.55,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-20,0.8,143.54,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-21,0.2,143.54,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-22,1.9,143.54,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-23,1.1,148.28,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-24,0.6,154.24,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-25,0.0,154.96,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-26,0.0,156.4,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-27,0.7,157.12,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-28,0.0,156.76,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-29,0.1,154.6,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-30,1.3,151.05,low,default_low_unconfirmed
"Lagos, Nigeria",2017-03-31,1.3,147.25,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-01,1.4,143.88,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-02,0.0,140.91,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-03,1.9,141.56,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-04,1.3,144.21,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-05,1.0,148.97,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-06,1.4,159.32,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-07,1.4,167.66,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-08,2.2,173.58,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-09,3.0,181.81,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-10,1.2,184.78,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-11,0.6,187.8,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-12,1.7,193.09,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-13,13.6,201.3,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-14,5.8,209.38,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-15,13.4,218.79,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-16,0.2,230.21,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-17,0.3,239.44,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-18,1.3,253.1,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-19,0.1,255.45,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-20,12.2,249.61,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-21,9.6,246.74,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-22,0.4,238.88,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-23,0.3,239.99,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-24,0.2,247.31,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-25,0.8,243.34,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-26,0.6,225.46,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-27,0.0,201.3,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-28,0.8,183.5,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-29,0.7,174.39,low,default_low_unconfirmed
"Lagos, Nigeria",2017-04-30,0.7,172.38,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-01,0.8,171.98,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-02,2.7,171.19,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-03,4.9,171.98,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-04,4.4,184.78,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-05,0.0,202.7,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-06,0.5,212.8,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-07,2.9,220.31,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-08,1.1,218.79,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-09,2.6,209.86,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-10,1.6,198.99,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-11,2.4,191.31,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-12,2.5,205.06,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-13,1.8,233.42,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-14,6.3,259.62,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-15,4.0,278.9,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-16,18.7,292.76,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-17,2.0,310.89,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-18,2.1,340.19,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-19,1.2,393.46,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-20,2.4,422.64,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-21,0.8,390.74,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-22,2.5,358.75,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-23,2.5,355.45,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-24,4.4,347.34,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-25,17.7,339.41,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-26,3.1,344.94,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-27,2.4,356.27,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-28,4.2,391.65,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-29,2.7,413.0,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-30,3.3,396.19,low,default_low_unconfirmed
"Lagos, Nigeria",2017-05-31,10.3,367.13,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-01,0.5,340.19,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-02,6.1,316.69,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-03,8.3,301.0,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-04,2.9,294.8,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-05,15.9,323.34,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-06,8.3,362.08,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-07,5.6,373.11,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-08,10.0,385.37,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-09,3.6,408.26,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-10,13.0,413.0,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-11,11.5,411.1,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-12,43.8,455.04,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-13,5.8,577.1,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-14,8.4,733.51,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-15,13.4,865.96,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-16,10.7,917.33,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-17,1.6,858.01,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-18,2.4,769.9,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-19,7.2,682.91,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-20,27.5,652.13,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-21,2.5,711.85,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-22,10.1,791.5,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-23,30.6,786.05,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-24,22.7,684.49,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-25,16.5,637.26,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-26,11.7,821.24,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-27,4.8,1243.51,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-28,8.4,1182.04,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-29,15.5,832.68,low,default_low_unconfirmed
"Lagos, Nigeria",2017-06-30,2.4,641.69,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-01,8.0,594.66,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-02,2.0,594.66,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-03,7.2,561.34,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-04,7.4,508.33,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-05,68.3,483.17,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-06,40.4,494.45,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-07,6.3,582.45,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-08,34.9,854.07,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-09,2.6,1075.47,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-10,0.0,962.83,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-11,0.0,775.25,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-12,1.8,608.54,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-13,4.2,467.81,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-14,1.6,380.07,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-15,1.3,333.97,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-16,6.5,336.29,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-17,14.3,392.55,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-18,4.9,442.61,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-19,5.9,471.06,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-20,1.0,468.89,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-21,1.5,441.59,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-22,22.4,453.99,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-23,6.9,989.83,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-24,2.4,3348.66,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-25,1.7,4476.13,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-26,0.6,2970.67,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-27,1.4,1697.24,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-28,3.1,1121.02,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-29,2.3,861.98,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-30,5.3,715.14,low,default_low_unconfirmed
"Lagos, Nigeria",2017-07-31,1.0,679.77,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-01,7.2,733.51,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-02,17.5,871.97,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-03,63.3,1260.83,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-04,2.6,1998.86,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-05,1.4,2869.78,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-06,21.4,2690.54,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-07,1.2,1939.89,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-08,1.1,1354.19,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-09,1.6,911.01,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-10,1.0,638.73,low,default_low_unconfirmed
"Lagos, Nigeria",2017-08-11,0.9,500.19,low,default_low_unconfirmed
